"","X","imdb_score","movie_id","release_year","movie_title_length","aspect_ratio","colour_film","genres_length","distributor_length","actor1_length","is_Miramax","is_Nov","is_Dec","movie_id.1","comput","campus","holiday","riot","terror","escap","wish","love","movie_id","action","adventure","scifi","thriller","western","sport","horror","drama","war","crime","documentary","biography","fantasy","comedy","family"
"1132",1132,7.8,7193,2012,23,2.35,"Color",20,21,17,0,0,1,7193,0,0,0,0,0,0,0,0,7193,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"1133",1133,6.2,7203,2008,25,2.35,"Color",20,23,12,0,0,0,7203,0,0,0,0,0,0,0,0,7203,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"1134",1134,6.8,7213,2007,9,2.35,"Color",14,15,12,0,0,0,7213,0,0,0,0,0,0,0,0,7213,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"1135",1135,6.4,7215,2015,15,2.35,"Color",15,18,10,0,0,0,7215,0,0,0,0,0,0,0,0,7215,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"1136",1136,6.8,7223,1978,13,2.35,"Color",22,12,16,0,0,0,7223,0,0,0,0,0,0,0,0,7223,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"1137",1137,5.5,7247,2009,8,2.35,"Color",29,12,12,0,0,0,7247,0,0,0,0,0,0,0,0,7247,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"1138",1138,5.7,7266,2010,15,1.85,"Color",14,15,14,0,0,0,7266,0,0,0,0,0,0,0,0,7266,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1139",1139,5.3,7267,2013,7,1.85,"Color",20,18,13,0,0,0,7267,0,0,0,0,0,0,0,0,7267,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
"1140",1140,6.5,7271,2000,9,1.85,"Color",6,23,12,0,0,0,7271,0,0,0,0,0,0,0,0,7271,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1141",1141,7.1,7309,2011,17,2.35,"Color",5,10,12,0,0,0,7309,0,0,0,0,0,0,0,0,7309,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1142",1142,7.2,7313,1982,16,1.85,"Color",21,16,11,0,0,0,7313,0,0,0,0,0,0,0,0,7313,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
"1143",1143,7.4,7329,2006,15,2.35,"Color",19,9,12,0,0,0,7329,0,0,0,0,0,0,0,0,7329,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
"1144",1144,5.3,7354,1996,5,1.85,"Color",21,12,17,0,0,0,7354,0,0,0,0,0,0,0,0,7354,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"1145",1145,6.4,7370,1994,13,1.85,"Color",31,15,11,0,0,0,7370,0,0,0,0,0,0,0,0,7370,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
"1146",1146,6.7,7376,2006,12,2.35,"Color",23,14,10,0,0,0,7376,0,0,0,0,0,0,0,0,7376,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"1147",1147,7.2,7390,1997,14,1.85,"Color",18,24,13,0,0,0,7390,0,0,0,0,0,0,0,0,7390,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"1148",1148,8.4,7393,1999,15,2.35,"Color",5,23,12,0,0,0,7393,0,0,0,0,0,0,0,0,7393,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1149",1149,5.5,7423,1991,13,1.85,"Color",12,29,10,0,0,0,7423,0,0,0,0,0,0,0,0,7423,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1150",1150,4.6,7428,1986,15,1.85,"Color",38,18,12,0,0,0,7428,0,0,0,0,0,0,0,0,7428,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
"1151",1151,8.7,7451,2015,22,2.35,"Color",30,11,15,0,0,0,7451,0,0,0,0,0,0,0,0,7451,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"1152",1152,6.3,7452,1998,9,1.66,"Black and White",12,13,16,0,1,0,7452,0,0,0,0,0,0,0,0,7452,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"1153",1153,6.4,7458,2012,18,2.35,"Color",29,27,16,0,0,0,7458,0,0,0,0,0,0,0,0,7458,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1
"1154",1154,5.9,7467,1987,26,1.85,"Color",28,24,11,0,0,0,7467,0,0,0,0,0,0,0,0,7467,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0
"1155",1155,7.3,7473,2014,24,2.35,"Color",12,35,12,0,0,0,7473,0,0,0,0,0,0,0,0,7473,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"1156",1156,7.2,7482,1954,28,1.37,"Color",37,37,11,0,0,1,7482,0,0,0,0,0,0,0,0,7482,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1
"1157",1157,6.4,7484,1981,10,1.85,"Color",21,18,18,0,0,0,7484,0,0,0,0,1,0,0,0,7484,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"1158",1158,6.2,7492,2006,8,2.35,"Color",27,18,12,0,0,0,7492,0,0,0,0,0,0,0,0,7492,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"1159",1159,6.5,7493,2002,11,1.85,"Color",21,29,15,0,0,0,7493,0,0,0,0,0,0,0,0,7493,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
"1160",1160,5,7507,1981,29,2.35,"Color",24,18,13,0,0,0,7507,0,0,0,0,0,0,0,0,7507,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"1161",1161,7.6,7533,2002,14,1.85,"Color",5,50,15,0,0,0,7533,0,0,0,0,0,0,0,1,7533,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1162",1162,7.2,7559,1998,14,2.35,"Color",21,12,11,0,0,0,7559,0,0,0,0,0,0,0,0,7559,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
"1163",1163,5.8,7591,2003,17,2.35,"Color",27,12,11,0,0,0,7591,0,0,0,0,0,0,0,0,7591,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
"1164",1164,3.8,7598,1998,3,2.35,"Color",14,15,9,0,0,0,7598,0,0,0,0,0,0,0,1,7598,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1165",1165,6.6,7604,1997,27,1.85,"Color",28,12,11,0,1,0,7604,0,0,0,0,0,0,0,0,7604,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
"1166",1166,6.7,7619,2010,17,2.35,"Color",20,29,11,0,0,0,7619,0,0,0,0,0,0,0,0,7619,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
"1167",1167,6.7,7628,2008,10,1.85,"Color",28,18,12,0,0,0,7628,0,0,0,0,0,0,0,0,7628,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
"1168",1168,7.2,7640,2002,17,2.35,"Color",13,14,14,0,0,1,7640,0,0,0,0,0,0,0,0,7640,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1169",1169,7.1,7648,2007,8,1.85,"Color",20,22,10,0,0,0,7648,0,0,0,0,0,0,0,0,7648,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"1170",1170,6.2,7650,2013,11,2.35,"Color",20,21,9,0,0,0,7650,0,0,0,0,0,0,0,0,7650,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
"1171",1171,6.1,7655,2012,23,2.35,"Color",29,11,13,0,0,0,7655,0,0,0,0,0,0,0,0,7655,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
"1172",1172,6.3,7669,2007,3,2.35,"Color",21,9,13,0,0,0,7669,0,0,0,0,0,0,0,0,7669,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"1173",1173,6.5,7677,2013,11,2.35,"Color",18,18,14,0,0,0,7677,0,0,0,0,0,0,0,0,7677,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
"1174",1174,6.2,7681,1998,22,1.85,"Color",20,18,12,0,0,0,7681,0,0,0,0,0,0,0,0,7681,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1175",1175,7.7,7700,2001,12,2.35,"Color",20,12,17,0,0,0,7700,0,0,0,0,0,0,0,0,7700,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
"1176",1176,6.9,7702,1985,15,1.85,"Color",25,16,10,0,0,0,7702,0,0,0,0,0,0,0,0,7702,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"1177",1177,7.2,7706,1978,6,2.35,"Color",15,18,18,0,0,0,7706,0,0,0,0,0,0,0,0,7706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1178",1178,6.6,7718,2006,11,2.35,"Color",24,16,14,0,0,0,7718,0,0,0,0,0,0,0,0,7718,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"1179",1179,7,7730,2007,11,2.35,"Color",23,20,12,0,0,0,7730,0,0,0,0,0,0,0,0,7730,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"1180",1180,8.3,7767,1994,11,1.33,"Color",23,18,13,0,0,0,7767,0,0,0,0,0,0,0,0,7767,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
"1181",1181,5.9,7768,1986,10,1.85,"Color",37,30,12,0,1,0,7768,0,0,0,0,0,0,0,0,7768,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0
"1182",1182,7.9,7770,2001,30,2.35,"Color",20,22,10,0,0,0,7770,0,0,0,0,0,0,0,0,7770,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1183",1183,5.3,7771,2012,12,2.35,"Color",14,11,13,0,0,0,7771,0,0,0,0,0,0,0,0,7771,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1184",1184,6.5,7775,2014,8,2.35,"Color",14,18,14,0,0,1,7775,0,0,0,0,0,0,0,0,7775,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1185",1185,5.9,7807,2004,33,2.35,"Color",20,18,11,0,1,0,7807,0,0,0,0,0,0,0,0,7807,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"1186",1186,8.1,7814,1969,34,2.35,"Color",29,21,14,0,0,0,7814,0,0,0,0,0,0,0,0,7814,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0
"1187",1187,6,7816,2000,9,2.35,"Color",22,21,14,0,0,0,7816,0,0,0,0,0,0,1,0,7816,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"1188",1188,5.4,7844,2007,15,2.35,"Color",28,21,11,0,0,0,7844,0,0,0,0,0,0,0,0,7844,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
"1189",1189,6.5,7850,2002,12,1.85,"Color",18,18,13,0,0,0,7850,0,0,0,0,0,0,0,0,7850,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
"1190",1190,5.1,7854,2008,13,2.35,"Color",35,25,11,0,0,0,7854,0,0,0,0,0,0,0,0,7854,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1
"1191",1191,7.1,7888,2011,7,2.35,"Color",23,18,13,0,0,0,7888,0,0,0,0,0,0,0,0,7888,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"1192",1192,8,7891,2009,10,1.85,"Color",22,17,14,0,0,0,7891,0,0,0,0,0,0,0,0,7891,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"1193",1193,7.4,7897,2005,31,1.85,"Color",12,9,16,0,0,0,7897,0,0,0,0,0,0,0,0,7897,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"1194",1194,8,7901,1993,19,1.66,"Color",11,29,12,0,0,0,7901,0,0,0,0,0,0,0,0,7901,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
"1195",1195,7,7903,1997,43,2.35,"Color",12,15,12,0,0,0,7903,0,0,0,0,0,0,0,0,7903,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"1196",1196,7.3,7928,1985,10,2.35,"Color",7,12,14,0,0,0,7928,0,0,0,0,0,0,0,0,7928,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1197",1197,7.5,7937,2007,58,2.35,"Color",37,12,9,0,0,0,7937,0,0,0,0,0,0,0,0,7937,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0
"1198",1198,3.6,7939,2011,18,1.78,"Color",6,20,11,0,0,0,7939,0,0,0,0,0,0,0,0,7939,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1199",1199,5.1,7941,2000,15,2.35,"Color",27,10,12,0,0,0,7941,0,0,0,0,0,0,0,0,7941,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0
"1200",1200,4.2,7945,2006,4,1.85,"Color",30,32,12,0,0,0,7945,0,0,0,0,0,0,0,0,7945,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
"1201",1201,7.2,7949,2007,20,1.85,"Color",30,20,15,0,0,0,7949,0,0,0,0,0,0,0,0,7949,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
"1202",1202,7.8,7958,1941,23,1.37,"Black and White",12,21,14,0,0,0,7958,0,0,0,0,0,0,0,0,7958,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"1203",1203,6.5,7974,2011,15,2.35,"Color",11,13,13,0,0,0,7974,0,0,0,0,0,0,0,0,7974,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"1204",1204,5.8,7981,2001,9,1.85,"Color",27,21,12,0,0,1,7981,0,0,0,0,0,0,0,0,7981,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
"1205",1205,7.3,7986,2011,9,2.35,"Color",21,33,11,0,0,0,7986,0,0,0,0,0,0,0,0,7986,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
"1206",1206,6.9,7994,2007,17,2.35,"Color",43,17,12,0,0,0,7994,0,0,0,0,0,0,0,0,7994,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0
"1207",1207,7.1,8015,2012,9,1.85,"Color",21,21,13,0,0,0,8015,0,0,0,0,0,0,0,0,8015,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
"1208",1208,6.7,8040,1998,10,1.85,"Color",12,18,14,0,0,0,8040,0,0,0,0,0,0,0,0,8040,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"1209",1209,6.2,8048,2013,8,1.85,"Color",22,21,12,0,0,0,8048,0,0,0,0,0,0,0,0,8048,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
"1210",1210,6.2,8059,2009,16,1.78,"Color",28,29,10,0,0,0,8059,0,0,0,0,0,0,0,0,8059,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0
"1211",1211,6.8,8068,2001,30,1.37,"Color",28,13,11,0,0,0,8068,0,0,0,0,0,0,0,0,8068,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"1212",1212,6.7,8078,1998,7,2.35,"Color",12,16,13,0,0,1,8078,0,0,0,0,0,0,0,0,8078,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"1213",1213,7.1,8082,2003,18,2.35,"Color",34,7,14,1,0,0,8082,0,0,0,0,0,0,0,0,8082,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
"1214",1214,8.2,8096,1957,28,2.35,"Color",19,29,14,0,0,1,8096,0,0,0,0,0,0,0,0,8096,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
"1215",1215,7.3,8104,2005,13,2.35,"Color",5,12,13,0,0,0,8104,0,0,0,0,0,0,0,0,8104,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1216",1216,5.9,8105,2009,11,2.35,"Color",5,23,17,0,0,0,8105,0,0,0,0,0,0,0,0,8105,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1217",1217,7.3,8130,2010,11,2.35,"Color",19,24,12,0,0,0,8130,0,0,0,0,0,0,0,0,8130,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"1218",1218,5.7,8135,2008,15,2.35,"Color",12,18,15,0,0,0,8135,0,0,0,0,0,0,0,0,8135,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"1219",1219,7.1,8139,2006,8,1.85,"Color",21,14,10,0,0,0,8139,0,0,0,0,0,0,0,0,8139,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
"1220",1220,6.5,8149,2006,7,1.85,"Color",20,18,15,0,0,0,8149,0,0,0,0,0,0,0,0,8149,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"1221",1221,7.1,8150,1994,27,1.66,"Color",20,21,20,0,0,0,8150,0,0,0,0,0,0,0,0,8150,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"1222",1222,6.5,8152,1996,24,1.85,"Color",20,16,12,0,1,0,8152,0,0,0,0,0,0,0,0,8152,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"1223",1223,5.9,8157,2014,19,2.35,"Color",28,12,13,0,0,0,8157,0,0,0,0,0,0,0,0,8157,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"1224",1224,5.8,8166,2003,31,2.35,"Color",21,28,10,0,0,1,8166,0,0,0,0,0,0,0,0,8166,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1225",1225,5.8,8175,1999,16,1.85,"Color",20,12,18,0,0,0,8175,0,0,0,0,0,0,0,0,8175,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"1226",1226,6.8,8182,2000,18,1.85,"Color",20,21,15,0,0,0,8182,0,0,0,0,0,0,0,0,8182,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"1227",1227,6.4,8187,2009,22,1.85,"Color",6,25,11,0,0,0,8187,0,0,0,0,0,0,0,0,8187,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1228",1228,7,8197,2004,10,2.35,"Color",27,16,14,0,0,0,8197,0,0,0,0,0,0,0,0,8197,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
"1229",1229,6.9,8205,1993,13,1.85,"Black and White",29,33,12,0,0,0,8205,0,0,0,0,0,0,0,0,8205,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1
"1230",1230,5.6,8219,2010,25,1.85,"Color",14,21,15,0,0,0,8219,0,0,0,0,0,0,0,0,8219,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1231",1231,6.5,8230,2012,13,2.35,"Color",13,12,13,0,0,0,8230,0,0,0,0,0,0,0,0,8230,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1232",1232,4.8,8237,2001,12,2.35,"Color",24,21,13,0,1,0,8237,0,0,0,0,0,0,0,0,8237,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
"1233",1233,4.3,8252,2012,3,2.35,"Color",20,21,9,0,0,0,8252,0,0,0,0,0,0,0,0,8252,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"1234",1234,5.6,8253,2001,10,2.35,"Color",31,20,15,0,0,0,8253,0,0,0,0,0,0,0,0,8253,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
"1235",1235,5.8,8274,1997,9,2.35,"Color",16,20,15,0,0,0,8274,0,0,0,0,0,0,0,0,8274,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"1236",1236,7.3,8290,2015,13,2.35,"Color",23,21,13,0,0,0,8290,0,0,0,0,0,0,1,0,8290,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"1237",1237,7.8,8295,2007,10,2.35,"Color",18,25,15,0,0,0,8295,0,0,0,0,0,1,0,0,8295,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
"1238",1238,7.5,8298,1987,11,2.35,"Color",23,18,17,0,1,0,8298,0,0,0,0,0,0,0,0,8298,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"1239",1239,6.5,8299,2012,4,2.35,"Color",21,7,13,0,0,0,8299,0,0,0,0,0,0,0,0,8299,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0
"1240",1240,6.2,8304,2003,16,2.35,"Color",23,20,9,0,0,0,8304,0,0,0,0,0,0,0,0,8304,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"1241",1241,6.9,8311,2007,16,1.85,"Color",20,13,13,0,0,0,8311,0,0,0,0,0,0,0,0,8311,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
"1242",1242,6.9,8325,1994,8,1.85,"Color",12,18,13,0,0,0,8325,0,0,0,0,0,0,0,0,8325,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"1243",1243,4.6,8335,2004,36,1.85,"Color",27,33,11,0,0,0,8335,0,0,0,0,0,0,0,0,8335,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"1244",1244,5.9,8348,1986,36,1.85,"Color",15,18,12,0,0,0,8348,0,0,0,0,0,0,0,0,8348,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"1245",1245,5.7,8350,2010,21,1.85,"Color",6,18,15,0,0,0,8350,0,0,0,0,0,0,0,0,8350,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1246",1246,6.2,8355,1991,26,1.85,"Color",37,14,12,0,0,0,8355,0,0,0,0,0,0,0,0,8355,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
"1247",1247,7.9,8364,1964,12,2.2,"Color",28,12,12,0,0,1,8364,0,0,0,0,0,0,0,0,8364,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"1248",1248,7.1,8388,2013,29,2.35,"Color",23,15,11,0,0,1,8388,0,0,0,0,0,0,0,0,8388,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"1249",1249,7.7,8429,2011,17,1.85,"Color",22,27,11,0,0,0,8429,0,0,0,0,0,0,0,0,8429,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"1250",1250,6.2,8436,2001,24,1.85,"Color",19,25,13,0,0,0,8436,0,0,0,0,0,0,0,0,8436,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"1251",1251,8.9,8456,1994,12,2.35,"Color",11,7,12,1,0,0,8456,0,0,0,0,0,0,0,0,8456,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
"1252",1252,6.1,8472,1992,13,1.85,"Color",26,12,10,0,1,0,8472,0,0,0,0,0,0,0,0,8472,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1253",1253,6.7,8473,2000,18,1.85,"Color",27,21,14,0,0,0,8473,0,0,0,0,0,0,0,0,8473,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
"1254",1254,6.7,8477,2010,7,1.85,"Color",21,23,14,0,0,0,8477,0,0,0,0,0,0,0,0,8477,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"1255",1255,2.3,8482,2007,10,1.85,"Color",16,21,15,0,0,0,8482,0,0,0,0,0,0,0,0,8482,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"1256",1256,7.2,8495,2002,14,1.85,"Color",5,12,13,0,0,0,8495,0,0,0,0,0,0,0,1,8495,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1257",1257,7.8,8516,2005,17,2.35,"Color",13,14,13,0,1,0,8516,0,0,0,0,0,0,0,1,8516,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1258",1258,6.8,8519,2005,6,1.85,"Color",31,7,13,0,0,0,8519,0,0,0,0,0,0,0,0,8519,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"1259",1259,6.9,8522,2014,3,2.35,"Color",5,29,12,0,0,0,8522,0,0,0,0,0,0,0,0,8522,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1260",1260,6.1,8531,2012,10,2.35,"Color",12,24,14,0,0,0,8531,0,0,0,0,0,0,0,0,8531,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"1261",1261,6.9,8571,2002,18,1.85,"Color",5,18,15,0,1,0,8571,0,0,0,0,0,0,0,0,8571,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1262",1262,7,8572,2011,5,2.35,"Color",20,16,13,0,0,0,8572,0,0,0,0,0,0,0,0,8572,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
"1263",1263,6.5,8583,2014,18,2.35,"Color",29,18,13,0,0,0,8583,0,0,0,0,0,0,0,0,8583,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0
"1264",1264,6.4,8608,2015,11,2.35,"Color",21,21,9,0,0,0,8608,0,0,0,0,0,0,0,0,8608,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1265",1265,5.3,8612,2001,23,1.85,"Color",12,17,14,0,0,0,8612,0,0,0,0,0,0,0,0,8612,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1266",1266,7.8,8628,2011,5,2.35,"Color",11,17,12,0,0,0,8628,0,0,0,0,0,0,0,0,8628,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"1267",1267,6.4,8640,2002,25,1.85,"Color",14,16,13,0,0,0,8640,0,0,0,0,0,0,0,1,8640,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1268",1268,7.2,8655,2011,7,2.35,"Color",12,12,12,0,0,0,8655,0,0,0,0,0,0,0,0,8655,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"1269",1269,6.1,8656,2000,11,1.85,"Color",6,15,16,0,0,0,8656,0,0,0,0,0,0,0,0,8656,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1270",1270,5.3,8674,2010,16,2.35,"Color",14,43,14,0,0,0,8674,0,0,0,0,0,0,0,0,8674,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1271",1271,3.5,8697,2015,16,1.33,"Color",15,10,17,0,0,0,8697,0,0,0,0,0,0,0,0,8697,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1272",1272,5.1,8702,2000,10,2.35,"Color",27,12,18,0,0,0,8702,0,0,0,0,0,0,0,0,8702,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
"1273",1273,6.6,8710,2002,24,1.85,"Color",21,9,12,0,0,0,8710,0,0,0,0,0,0,0,0,8710,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"1274",1274,6.6,8711,2015,5,2.35,"Color",12,21,14,0,0,0,8711,0,0,0,0,0,0,0,0,8711,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"1275",1275,7.3,8715,1983,10,1.85,"Color",30,18,12,0,0,0,8715,0,0,0,0,0,0,0,0,8715,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
"1276",1276,6.2,8718,1996,20,1.85,"Color",6,18,17,0,0,0,8718,0,0,0,0,0,0,0,0,8718,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1277",1277,7.5,8719,2016,15,2.35,"Color",28,21,12,0,0,0,8719,0,0,0,0,0,0,0,0,8719,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
"1278",1278,7.1,8721,1997,13,2.35,"Color",20,18,10,0,1,0,8721,0,0,0,0,0,0,0,0,8721,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
"1279",1279,5.7,8724,1999,14,1.85,"Color",20,21,15,0,0,0,8724,0,0,0,0,0,0,0,0,8724,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"1280",1280,6,8727,2014,15,2.35,"Color",14,21,11,0,0,0,8727,0,0,0,0,0,0,0,0,8727,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1281",1281,5.9,8731,2001,23,2.35,"Color",28,12,10,0,0,0,8731,0,0,0,0,0,0,0,0,8731,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
"1282",1282,6.6,8733,1996,12,2.35,"Color",15,20,12,0,0,0,8733,0,0,0,0,0,0,0,0,8733,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"1283",1283,6.3,8737,2012,17,1.85,"Color",14,24,12,0,0,0,8737,0,0,0,0,0,0,0,0,8737,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
