"imdb_score","release_year","movie_title_length","aspect_ratio","colour_film","genres_length","distributor_length","actor1_length","is_Miramax","is_Nov","is_Dec","comput","campus","holiday","riot","terror","escap","wish","love","dummy_R","dummy_PG.13","dummy_Approved","dummy_TV.G","dummy_TV.14","action","adventure","scifi","thriller","western","sport","horror","drama","war","crime","documentary","biography","fantasy","comedy","family","movie_budget","duration","nb_news_articles","movie_meter_IMDBpro","nb_faces","actor3_star_meter"
5.4,2003,8,1.85,"Color",20,18,14,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,40000000,102,136,992,0,5473
6.1,2001,20,2.35,"Color",14,29,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,12500000,100,31,6820,0,30057
8.2,1996,13,1.85,"Color",5,26,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11000000,94,35,21201,3,16531
6.4,2010,9,2.35,"Color",43,27,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,18000000,109,63,11433,0,2586
8.5,2006,12,2.35,"Color",29,10,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3500000,94,2185,1280,4,3474
5.8,2005,13,2.35,"Color",31,23,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,12000000,97,950,4310,0,12080
5.7,1997,9,2.35,"Color",30,18,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,40000000,130,1154,648,1,114
7.8,1987,7,1.66,"Color",13,17,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,50000000,110,292,2805,3,3184
5.3,2008,28,1.85,"Color",20,18,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,40000000,110,97,6705,0,30813
7.8,2005,11,2.35,"Color",31,8,10,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2600000,140,63,8296,1,6006
7,2016,14,2.35,"Color",15,7,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,35000000,114,4,11263,3,3346
5.9,2009,16,1.85,"Color",14,25,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,22000000,116,70,13725,0,15552
4.6,2005,17,1.85,"Color",31,33,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,7000000,118,880,1289,2,5812
7.1,2002,38,1.85,"Color",5,22,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17000000,98,79,12302,1,4937
7,2009,13,1.85,"Color",12,14,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,32000000,95,22,10520,2,7083
5.5,2000,18,1.85,"Color",13,50,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4500000,104,32,26654,2,4198
6.7,2014,25,1.85,"Color",18,23,15,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7000000,106,1960,3341,1,33193
6.7,1998,18,1.85,"Color",42,11,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40000000,103,31,10217,2,9527
7.2,2002,8,2.35,"Color",22,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,15000000,115,179,9681,0,8754
6.6,2013,7,2.35,"Color",20,16,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,2000000,91,10,26684,1,2691592
6.4,1997,10,2.35,"Color",22,18,21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,46000000,118,620,3091,0,5322
5.7,1996,16,2.35,"Color",32,18,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3000000,90,1285,1492,1,94
6.5,2012,12,2.35,"Color",35,24,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,37000000,118,3,13635,1,33051
7.6,2002,8,1.85,"Color",5,15,12,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,50000000,101,153,4692,0,2229
6.7,1999,12,1.85,"Color",12,18,16,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,12000000,110,1178,5702,0,46047
4.6,2002,14,1.85,"Color",21,11,17,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22000000,132,330,4618,0,2850
6.6,1972,12,2.35,"Color",21,14,13,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,9000000,120,422,11460,6,57754
7.4,2005,10,2.35,"Color",20,22,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,13000000,98,97,17074,0,3105
5.9,1993,14,1.85,"Color",13,29,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,40000000,93,210,10498,0,6303
5.8,1999,11,1.85,"Color",6,24,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,4000000,105,801,2884,1,19411
5.9,2007,9,1.85,"Color",22,9,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14000000,109,139,8199,0,23481
7.5,2001,15,2.35,"Color",5,15,15,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4000000,94,22,18385,3,272
7.1,2003,11,2.35,"Color",14,21,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,15500000,93,78,37002,0,3330
6.5,2015,9,2.35,"Color",30,24,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18000000,125,35,7284,0,2364
8.1,1977,10,1.37,"Color",14,14,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,13000000,81,479,5650,0,6500
6.7,1998,14,2.35,"Color",21,12,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,26000000,117,90,3294,0,24865
6.7,2008,23,1.85,"Color",21,9,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4000000,93,74,3931,0,1357
7.1,2011,11,2.35,"Color",28,16,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,55000000,114,909,5551,1,6259
8,1965,18,2.35,"Color",38,21,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,8500000,150,9,7711,1,6602
5.9,2009,40,2.35,"Color",33,18,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,18000000,106,844,4634,1,2870
5,2007,7,1.85,"Color",14,14,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,8200000,174,1751,1321,3,6252
7,2008,18,1.85,"Color",12,14,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,40000000,109,565,5232,3,2979
6.4,2007,27,2.35,"Color",13,20,11,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5250000,96,128,16645,4,10413
5.7,1978,6,2.35,"Color",25,18,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,37000000,96,1254,1768,0,4829
7.4,2009,12,2.35,"Color",18,14,22,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,45000000,139,92,10858,0,23497
8.1,2009,19,1.85,"Color",12,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,20000000,131,145,4064,0,22706
6.3,2011,12,1.85,"Color",6,24,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,50000000,135,752,3722,2,5282
5.2,1997,5,1.85,"Color",13,15,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,16000000,93,38,3416,0,3900
5.5,2004,7,1.85,"Color",26,20,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,10000000,87,1039,13407,1,917
6.7,2000,17,1.85,"Color",12,13,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,40000000,98,884,2001,0,2137
6.7,2010,18,1.85,"Color",20,21,15,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,30000000,104,17,20309,1,6602
6.9,2005,19,2.35,"Color",12,21,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,18000000,94,64,20142,0,777
4.6,2004,6,1.85,"Color",20,27,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,30000000,112,1325,2510,0,367
7.1,2015,17,2.35,"Color",9,12,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,9000000,118,93,17153,1,3900
4.4,2004,10,1.85,"Color",6,25,8,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,5000000,95,9,35136,0,7577
7.4,1977,16,2.35,"Black and White",17,14,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,22500000,111,406,3651,0,39158
6.2,2013,16,2.35,"Color",24,26,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16000000,92,109,5028,9,6535
6,1997,26,1.85,"Color",27,18,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,26000000,175,92,3580,14,28597
5.3,2000,12,2.35,"Color",22,24,16,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,28000000,128,1117,6200,1,10606
6.7,2002,21,1.85,"Color",20,24,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3000000,109,9,8418,0,13367
6.4,2009,8,2.35,"Color",33,20,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,8000000,92,53,23102,0,5974
5.4,2008,19,1.78,"Black and White",34,12,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1000000,97,209,10566,1,13861
5.7,1982,24,2.35,"Color",15,18,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,20000000,111,428,17745,3,17620
6.8,1996,10,2.35,"Color",35,15,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2500000,89,17,98773,3,13375
5.2,2015,14,2.35,"Color",27,22,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4000000,91,183,3498,0,23955
4.4,2014,11,2.35,"Color",25,14,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,9000000,123,152,8163,4,6426
6.7,2012,10,1.85,"Color",28,29,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,10000000,94,96,7725,1,31061
5.9,2005,13,2.35,"Color",29,21,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,5000000,109,2,43363,3,11904
6,1991,24,1.85,"Color",28,12,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,11000000,98,1237,5567,0,39886
6.7,2002,13,1.85,"Color",20,11,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,30000000,101,240,5848,0,4540
6.2,2012,24,1.85,"Color",14,18,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,8000000,79,45,10649,2,10399
5.3,2004,17,2.35,"Color",29,18,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,33000000,100,7255,2376,0,5343
6.2,2003,19,1.85,"Color",15,15,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30000000,131,969,2944,2,8775
7.2,1990,26,2.35,"Color",19,18,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,39000000,110,22,32522,2,3218
6.2,2002,8,1.85,"Color",29,15,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,26000000,90,398,4935,0,3091
7.2,2002,14,1.85,"Color",28,12,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,14000000,145,364,5267,0,2974
7.7,2009,10,2.35,"Color",30,29,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,40000000,102,18,17885,4,7858
6.4,1999,9,1.37,"Color",6,18,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,18000000,103,84,10952,0,3741
7.2,2006,12,1.85,"Color",11,25,18,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,23600000,88,5678,787,4,27404
6.9,2013,11,2.35,"Color",21,9,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,55000000,85,126,9491,2,5751
4.3,1985,9,1.85,"Color",13,24,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,24000000,139,1250,1493,0,9226
6.6,2009,15,2.35,"Color",15,16,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,35000000,98,2276,2896,0,191618
6.4,1999,16,2.35,"Color",22,21,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1750000,88,8,42623,0,28329
6.8,2008,2,2.35,"Color",20,29,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,30000000,99,1605,2740,0,8108
5.4,2005,16,2.35,"Color",13,29,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,25000000,100,25,9999,0,7120
5.9,2015,15,2.35,"Color",5,24,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,35000000,123,30,3327,2,2028
5.7,2008,18,2.35,"Color",12,18,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,40000000,100,59,14069,5,3886
6.7,2012,43,2.35,"Color",32,22,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2300000,120,3,15311,5,2665
6.7,2015,13,1.85,"Color",34,12,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,25000000,104,336,12290,1,364
6.5,1966,17,1.85,"Color",23,21,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,20000000,88,50,28845,0,16400
6.9,2006,13,2.35,"Color",17,33,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,20000000,148,2541,1079,0,9752
6.8,1991,38,1.85,"Color",12,18,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1377800,105,216,5962,1,9502
5.5,2000,8,2.35,"Color",14,15,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,30000000,125,125,6212,1,9751
7.3,2006,6,2.35,"Color",11,19,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,23000000,85,16,8385,6,9887
6.9,2003,3,1.85,"Color",29,15,14,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,40000000,116,601,4928,4,23666
6.7,2002,8,1.85,"Color",29,15,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3000000,94,277,16788,1,188631
6.4,2003,13,2.35,"Color",14,13,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,33000000,97,1042,3652,1,505
7.1,2005,22,1.85,"Color",14,18,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,54000000,117,531,1181,1,3006
6.3,1990,13,1.85,"Color",30,20,12,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18000000,108,721,14350,2,3330
7.3,1999,2,2.35,"Color",12,29,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26000000,133,1493,1637,1,24387
6.7,2011,7,2.35,"Color",22,21,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,31000000,103,131,4586,0,11070
6.6,2010,12,2.35,"Color",21,20,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,6500000,102,23,6638,3,3927
6.1,2008,21,2.35,"Color",14,21,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,40000000,109,2168,1767,2,2481
5.7,2003,8,1.85,"Color",26,15,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,10000000,106,3628,3476,2,4845
6.9,2006,16,1.85,"Color",12,24,14,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,35000000,101,744,5263,2,7535
6.1,1996,16,2.35,"Color",28,29,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,12000000,92,50,7365,2,642
5.9,1995,12,1.85,"Color",33,35,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2000000,109,342,10265,0,2094
8.3,1960,13,2.35,"Black and White",20,14,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,38000000,118,46,16062,0,8486
7.2,1955,22,1.5,"Color",22,18,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,55000000,134,47,7931,3,8476
6.3,1977,12,1.85,"Color",27,3,17,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3000000,125,324,4033,2,285600
6.3,2015,17,1.85,"Color",12,24,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1200000,99,113,9765,0,10044
6.4,1999,18,1.85,"Color",20,7,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,9000000,107,5,28484,1,11163
4.9,1997,17,2.35,"Color",15,20,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,10000000,97,267,6917,2,14731
7.6,1993,16,1.85,"Color",21,18,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7000000,96,24,17575,3,3150
6.6,2009,30,2.35,"Color",40,11,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,45000000,103,14,19362,2,6335
7.7,2006,11,1.85,"Color",22,12,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,13000000,88,1252,3006,0,1224
8.1,2013,9,1.85,"Color",28,12,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,35000000,92,498,5059,1,5212
7.6,2008,15,2.35,"Color",5,17,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,15000000,119,624,3628,3,4620
5.8,2015,19,2.35,"Color",20,16,9,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,46000000,153,2629,595,2,1706
5,2006,21,2.35,"Color",15,11,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20000000,128,295,7531,0,32061
7.6,2015,15,2.35,"Color",22,35,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,7000000,94,46,13692,3,9180
6,1983,5,2.35,"Color",24,29,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,15000000,87,288,7829,0,4542
7,2012,3,1.85,"Color",14,18,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,40000000,142,1818,2579,0,1899
5.8,2011,11,1.85,"Color",31,17,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,27000000,116,74,3924,1,883
6.4,2010,12,2.35,"Color",11,21,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,50000000,112,3520,2730,1,3067
5.6,2006,18,1.85,"Color",14,18,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,20000000,109,4,7392,3,1648
6.1,2004,12,2.35,"Color",23,11,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3000000,93,214,34356,0,9895
7.4,1979,18,1.85,"Color",22,14,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,54000000,110,31,11903,1,668
6.1,2012,11,2.35,"Color",18,36,13,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8800000,90,39,36623,2,4729
7.5,2008,5,1.85,"Color",6,20,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2700000,118,121,11579,0,16104
7.3,2007,16,1.85,"Color",20,21,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3000000,112,186,14352,4,9938
6.8,2011,20,2.35,"Color",28,21,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1500000,78,255,3304,0,140198
3.5,2009,11,1.85,"Color",19,18,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,13000000,120,16,7576,0,5176
6.3,2010,18,2.35,"Color",14,12,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,30000000,129,955,7782,1,4303
6.5,2000,10,1.85,"Color",14,18,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25000000,88,315,18019,0,3722
4.8,2005,7,2.35,"Color",29,21,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,32000000,102,868,8857,0,5045
